nom_estab,codigo_act,nombre_act,per_ocu,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,latitud,longitud,fecha_alta
CONSULTORIO DENTAL FORDENT,621211,Consultorios dentales del sector privado,0 a 5 personas,67150,19,NUEVO LEON,26,Guadalupe,1,Guadalupe,25.67984123,-100.2466995,2014-12
CONSULTORIO DENTAL GARE DENTAL SHIELD,621211,Consultorios dentales del sector privado,0 a 5 personas,66052,19,NUEVO LEON,21,General Escobedo,1,Ciudad General Escobedo,25.80462684,-100.2621471,2019-11
CONSULTORIO DENTAL GENESIS,621211,Consultorios dentales del sector privado,0 a 5 personas,66360,19,NUEVO LEON,48,Santa Catarina,1,Ciudad Santa Catarina,25.68418991,-100.4430336,2019-11
CONSULTORIO DENTAL GEODENT,621211,Consultorios dentales del sector privado,0 a 5 personas,65210,19,NUEVO LEON,44,Sabinas Hidalgo,1,Ciudad Sabinas Hidalgo,26.50929888,-100.1698448,2019-11
CONSULTORIO DENTAL GOMEZ,621211,Consultorios dentales del sector privado,0 a 5 personas,65030,19,NUEVO LEON,5,AnÃ¡huac,1,AnÃ¡huac,27.24108005,-100.139944,2019-11
CONSULTORIO DENTAL GUZMAN,621211,Consultorios dentales del sector privado,0 a 5 personas,66646,19,NUEVO LEON,6,Apodaca,1,Ciudad Apodaca,25.75545585,-100.1597893,2019-11
CONSULTORIO DENTAL HEALTY TEETH,621211,Consultorios dentales del sector privado,0 a 5 personas,67100,19,NUEVO LEON,26,Guadalupe,1,Guadalupe,25.67911478,-100.2484453,2014-12
CONSULTORIO DENTAL HERCER,621211,Consultorios dentales del sector privado,0 a 5 personas,66646,19,NUEVO LEON,6,Apodaca,1,Ciudad Apodaca,25.75912521,-100.1693727,2010-07
CONSULTORIO DENTAL HERNANDEZ VENZOR,621211,Consultorios dentales del sector privado,0 a 5 personas,67350,19,NUEVO LEON,4,Allende,1,Ciudad de Allende,25.28195685,-100.0212395,2010-07
CONSULTORIO DENTAL INNOVA DENTAL,621211,Consultorios dentales del sector privado,0 a 5 personas,66415,19,NUEVO LEON,6,Apodaca,1,Ciudad Apodaca,25.77164307,-100.2651912,2019-11
CONSULTORIO DENTAL INNOVACION,621211,Consultorios dentales del sector privado,0 a 5 personas,66470,19,NUEVO LEON,46,San NicolÃ¡s de los Garza,1,San NicolÃ¡s de los Garza,25.72793007,-100.223387,2019-11
CONSULTORIO DENTAL INOVACION DENTAL AND DOCTORS,621211,Consultorios dentales del sector privado,0 a 5 personas,66655,19,NUEVO LEON,41,PesquerÃ­a,337,Colinas del Aeropuerto,25.81782123,-100.1081162,2014-12
CONSULTORIO DENTAL INTEGRAL,621211,Consultorios dentales del sector privado,0 a 5 personas,66170,19,NUEVO LEON,48,Santa Catarina,1,Ciudad Santa Catarina,25.66629563,-100.4367547,2014-12
CONSULTORIO DENTAL JOSEFINA,621211,Consultorios dentales del sector privado,0 a 5 personas,67257,19,NUEVO LEON,31,JuÃ¡rez,1,Ciudad Benito JuÃ¡rez,25.65501504,-100.1425537,2010-07
CONSULTORIO DENTAL KAD,621211,Consultorios dentales del sector privado,0 a 5 personas,64790,19,NUEVO LEON,39,Monterrey,1,Monterrey,25.62741197,-100.2894177,2019-11
CONSULTORIO DENTAL KAVEDAI,621211,Consultorios dentales del sector privado,0 a 5 personas,66214,19,NUEVO LEON,19,San Pedro Garza GarcÃ­a,1,San Pedro Garza GarcÃ­a,25.6792792,-100.4039665,2010-07
CONSULTORIO DENTAL KIRE,621211,Consultorios dentales del sector privado,0 a 5 personas,64120,19,NUEVO LEON,39,Monterrey,1,Monterrey,25.74461019,-100.3653803,2010-07
CONSULTORIO DENTAL KORABE,621211,Consultorios dentales del sector privado,0 a 5 personas,66220,19,NUEVO LEON,19,San Pedro Garza GarcÃ­a,1,San Pedro Garza GarcÃ­a,25.65332678,-100.3609309,2010-07
CONSULTORIO DENTAL LAS AMERICAS,621211,Consultorios dentales del sector privado,0 a 5 personas,67120,19,NUEVO LEON,26,Guadalupe,1,Guadalupe,25.70235038,-100.2465436,2019-11
CONSULTORIO DENTAL LAS TORRES,621211,Consultorios dentales del sector privado,0 a 5 personas,67180,19,NUEVO LEON,26,Guadalupe,1,Guadalupe,25.66489784,-100.2079135,2010-07
CONSULTORIO DENTAL LEIJA,621211,Consultorios dentales del sector privado,0 a 5 personas,66612,19,NUEVO LEON,6,Apodaca,1,Ciudad Apodaca,25.78443184,-100.2402061,2019-11
CONSULTORIO DENTAL LIFE,621211,Consultorios dentales del sector privado,0 a 5 personas,67250,19,NUEVO LEON,31,JuÃ¡rez,1,Ciudad Benito JuÃ¡rez,25.64515388,-100.095447,2019-11
CONSULTORIO DENTAL LM DENTISTAS,621211,Consultorios dentales del sector privado,6 a 10 personas,66072,19,NUEVO LEON,21,General Escobedo,1,Ciudad General Escobedo,25.79235702,-100.333396,2014-12
CONSULTORIO DENTAL LOOK,621211,Consultorios dentales del sector privado,0 a 5 personas,66410,19,NUEVO LEON,46,San NicolÃ¡s de los Garza,1,San NicolÃ¡s de los Garza,25.75298225,-100.2685405,2019-11
CONSULTORIO DENTAL LOS ASTROS,621211,Consultorios dentales del sector privado,0 a 5 personas,64102,19,NUEVO LEON,39,Monterrey,1,Monterrey,25.76764084,-100.4047081,2010-07
CONSULTORIO DENTAL MARCO,621211,Consultorios dentales del sector privado,0 a 5 personas,64105,19,NUEVO LEON,39,Monterrey,1,Monterrey,25.76991972,-100.3743771,2019-11
CONSULTORIO DENTAL MARIA MAGDALENA DE LA PORTILLA RIVAS,621211,Consultorios dentales del sector privado,0 a 5 personas,65030,19,NUEVO LEON,5,AnÃ¡huac,1,AnÃ¡huac,27.24555595,-100.1323398,2010-07
CONSULTORIO DENTAL MARTHA,621211,Consultorios dentales del sector privado,0 a 5 personas,66415,19,NUEVO LEON,6,Apodaca,1,Ciudad Apodaca,25.77850826,-100.2658293,2014-12
CONSULTORIO DENTAL MASX,621211,Consultorios dentales del sector privado,0 a 5 personas,65030,19,NUEVO LEON,5,AnÃ¡huac,1,AnÃ¡huac,27.24031823,-100.1333581,2019-11
CONSULTORIO DENTAL MDS ODONTOLOGO,621211,Consultorios dentales del sector privado,6 a 10 personas,66220,19,NUEVO LEON,19,San Pedro Garza GarcÃ­a,1,San Pedro Garza GarcÃ­a,25.65836082,-100.3624909,2019-11
CONSULTORIO DENTAL MERAZ,621211,Consultorios dentales del sector privado,0 a 5 personas,66655,19,NUEVO LEON,41,PesquerÃ­a,337,Colinas del Aeropuerto,25.82320005,-100.1076626,2019-11
CONSULTORIO DENTAL MIL SONRISAS,621211,Consultorios dentales del sector privado,0 a 5 personas,66470,19,NUEVO LEON,46,San NicolÃ¡s de los Garza,1,San NicolÃ¡s de los Garza,25.73143197,-100.2428493,2010-07
CONSULTORIO DENTAL MIS DENTISTAS,621211,Consultorios dentales del sector privado,0 a 5 personas,66460,19,NUEVO LEON,46,San NicolÃ¡s de los Garza,1,San NicolÃ¡s de los Garza,25.71673642,-100.2313491,2010-07
CONSULTORIO DENTAL MR DENTAL,621211,Consultorios dentales del sector privado,0 a 5 personas,67190,19,NUEVO LEON,26,Guadalupe,1,Guadalupe,25.6632357,-100.1767557,2014-12
CONSULTORIO DENTAL NATURA DENTAL,621211,Consultorios dentales del sector privado,0 a 5 personas,66437,19,NUEVO LEON,46,San NicolÃ¡s de los Garza,1,San NicolÃ¡s de los Garza,25.75031157,-100.2553703,2010-07
CONSULTORIO DENTAL NAZAS,621211,Consultorios dentales del sector privado,0 a 5 personas,64750,19,NUEVO LEON,39,Monterrey,1,Monterrey,25.63702663,-100.3098172,2019-11
CONSULTORIO DENTAL NEW SMILE,621211,Consultorios dentales del sector privado,0 a 5 personas,66050,19,NUEVO LEON,21,General Escobedo,1,Ciudad General Escobedo,25.81035122,-100.2656659,2019-11
CONSULTORIO DENTAL NISSI,621211,Consultorios dentales del sector privado,0 a 5 personas,67110,19,NUEVO LEON,26,Guadalupe,1,Guadalupe,25.71071027,-100.2044025,2014-12
CONSULTORIO DENTAL NOE CERDA GARCIA,621211,Consultorios dentales del sector privado,0 a 5 personas,64000,19,NUEVO LEON,39,Monterrey,1,Monterrey,25.67946318,-100.303526,2010-07
CONSULTORIO DENTAL NOR&CHRIS,621211,Consultorios dentales del sector privado,0 a 5 personas,67190,19,NUEVO LEON,26,Guadalupe,1,Guadalupe,25.6665264,-100.1837629,2014-12
CONSULTORIO DENTAL ODONTOLOGIA ESPECIALIZADA,621211,Consultorios dentales del sector privado,0 a 5 personas,66648,19,NUEVO LEON,6,Apodaca,1,Ciudad Apodaca,25.72385508,-100.1682334,2014-12
CONSULTORIO DENTAL ODONTOLOGÃA FAMILIAR,621211,Consultorios dentales del sector privado,0 a 5 personas,65200,19,NUEVO LEON,44,Sabinas Hidalgo,1,Ciudad Sabinas Hidalgo,26.50242472,-100.179609,2010-07
CONSULTORIO DENTAL ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,0 a 5 personas,64000,19,NUEVO LEON,39,Monterrey,1,Monterrey,25.68207603,-100.3198536,2019-11
CONSULTORIO DENTAL ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,0 a 5 personas,64330,19,NUEVO LEON,39,Monterrey,1,Monterrey,25.72219052,-100.365459,2010-07
CONSULTORIO DENTAL ODONTOLOGIA INTEGRAL LAMPAZO,621211,Consultorios dentales del sector privado,0 a 5 personas,65070,19,NUEVO LEON,32,Lampazos de Naranjo,1,Lampazos de Naranjo,27.02593605,-100.5094121,2010-07
CONSULTORIO DENTAL ODONTOLOGO,621211,Consultorios dentales del sector privado,0 a 5 personas,64610,19,NUEVO LEON,39,Monterrey,1,Monterrey,25.7021328,-100.3677007,2010-07
CONSULTORIO DENTAL ODONTOPEDIATRA,621211,Consultorios dentales del sector privado,0 a 5 personas,67700,19,NUEVO LEON,33,Linares,1,Linares,24.8678355,-99.57593274,2019-11
CONSULTORIO DENTAL ORTO CENTER,621211,Consultorios dentales del sector privado,0 a 5 personas,64000,19,NUEVO LEON,39,Monterrey,1,Monterrey,25.67934419,-100.3116598,2019-11
CONSULTORIO DENTAL ORTODENT,621211,Consultorios dentales del sector privado,0 a 5 personas,67190,19,NUEVO LEON,26,Guadalupe,1,Guadalupe,25.64241203,-100.194102,2019-11
CONSULTORIO DENTAL ORTODENT,621211,Consultorios dentales del sector privado,0 a 5 personas,67180,19,NUEVO LEON,26,Guadalupe,1,Guadalupe,25.65680147,-100.2194308,2019-11
CONSULTORIO DENTAL ORTODENT,621211,Consultorios dentales del sector privado,0 a 5 personas,67120,19,NUEVO LEON,26,Guadalupe,1,Guadalupe,25.70435187,-100.2508577,2014-12
CONSULTORIO DENTAL ORTOPEKES,621211,Consultorios dentales del sector privado,6 a 10 personas,64580,19,NUEVO LEON,39,Monterrey,1,Monterrey,25.6835745,-100.2901424,2010-07
CONSULTORIO DENTAL PALMAS,621211,Consultorios dentales del sector privado,0 a 5 personas,66635,19,NUEVO LEON,6,Apodaca,1,Ciudad Apodaca,25.78177504,-100.266137,2019-11
CONSULTORIO DENTAL PARMON,621211,Consultorios dentales del sector privado,0 a 5 personas,67140,19,NUEVO LEON,26,Guadalupe,1,Guadalupe,25.66501766,-100.266358,2019-11
CONSULTORIO DENTAL PEREZ MALDONADO,621211,Consultorios dentales del sector privado,0 a 5 personas,66633,19,NUEVO LEON,6,Apodaca,1,Ciudad Apodaca,25.73116554,-100.1969572,2014-12
CONSULTORIO DENTAL PLANET DENTAL,621211,Consultorios dentales del sector privado,0 a 5 personas,66149,19,NUEVO LEON,48,Santa Catarina,1,Ciudad Santa Catarina,25.67962812,-100.4230265,2014-12
CONSULTORIO DENTAL PLINIO,621211,Consultorios dentales del sector privado,0 a 5 personas,66072,19,NUEVO LEON,21,General Escobedo,1,Ciudad General Escobedo,25.78481224,-100.3299237,2014-12
CONSULTORIO DENTAL PONTE BRACKETS,621211,Consultorios dentales del sector privado,0 a 5 personas,66612,19,NUEVO LEON,6,Apodaca,1,Ciudad Apodaca,25.79264748,-100.2485999,2019-11
CONSULTORIO DENTAL PRIVADO,621211,Consultorios dentales del sector privado,6 a 10 personas,64710,19,NUEVO LEON,39,Monterrey,1,Monterrey,25.66796834,-100.3527227,2019-11
CONSULTORIO DENTAL PRO-DENT,621211,Consultorios dentales del sector privado,0 a 5 personas,67250,19,NUEVO LEON,31,JuÃ¡rez,1,Ciudad Benito JuÃ¡rez,25.6525682,-100.1581649,2019-11
CONSULTORIO DENTAL PRODENTAL,621211,Consultorios dentales del sector privado,0 a 5 personas,67114,19,NUEVO LEON,26,Guadalupe,1,Guadalupe,25.70540658,-100.1674385,2019-11
CONSULTORIO DENTAL PRODENTIS,621211,Consultorios dentales del sector privado,0 a 5 personas,66414,19,NUEVO LEON,46,San NicolÃ¡s de los Garza,1,San NicolÃ¡s de los Garza,25.76320579,-100.282918,2019-11
CONSULTORIO DENTAL PUENTE,621211,Consultorios dentales del sector privado,0 a 5 personas,66144,19,NUEVO LEON,48,Santa Catarina,1,Ciudad Santa Catarina,25.68743821,-100.448604,2019-11
CONSULTORIO DENTAL RADIODENT,621211,Consultorios dentales del sector privado,0 a 5 personas,67180,19,NUEVO LEON,26,Guadalupe,1,Guadalupe,25.66593041,-100.2147429,2014-12
CONSULTORIO DENTAL RAMOS,621211,Consultorios dentales del sector privado,0 a 5 personas,65900,19,NUEVO LEON,11,Cerralvo,1,Ciudad Cerralvo,26.08912655,-99.61513418,2010-07
CONSULTORIO DENTAL RODRIGUEZ,621211,Consultorios dentales del sector privado,0 a 5 personas,65500,19,NUEVO LEON,45,Salinas Victoria,1,Salinas Victoria,25.96574998,-100.2899954,2019-11
CONSULTORIO DENTAL RYA,621211,Consultorios dentales del sector privado,0 a 5 personas,67485,19,NUEVO LEON,9,Cadereyta JimÃ©nez,1,Cadereyta JimÃ©nez,25.57219031,-100.0168801,2019-11
CONSULTORIO DENTAL S,621211,Consultorios dentales del sector privado,0 a 5 personas,66450,19,NUEVO LEON,46,San NicolÃ¡s de los Garza,1,San NicolÃ¡s de los Garza,25.73260031,-100.2933745,2014-12
CONSULTORIO DENTAL SADA,621211,Consultorios dentales del sector privado,0 a 5 personas,66490,19,NUEVO LEON,46,San NicolÃ¡s de los Garza,1,San NicolÃ¡s de los Garza,25.70630905,-100.2664483,2010-07
CONSULTORIO DENTAL SALAZAR,621211,Consultorios dentales del sector privado,0 a 5 personas,67170,19,NUEVO LEON,26,Guadalupe,1,Guadalupe,25.67101477,-100.232262,2010-07
CONSULTORIO DENTAL SAN FRANCISCO,621211,Consultorios dentales del sector privado,0 a 5 personas,64530,19,NUEVO LEON,39,Monterrey,1,Monterrey,25.6969619,-100.2788847,2014-12
CONSULTORIO DENTAL SAN JOSE,621211,Consultorios dentales del sector privado,0 a 5 personas,66005,19,NUEVO LEON,18,GarcÃ­a,105,Parque Industrial Ciudad Mitras,25.80477779,-100.4336898,2019-11
CONSULTORIO DENTAL SAN JUDAS TADEO,621211,Consultorios dentales del sector privado,0 a 5 personas,64000,19,NUEVO LEON,39,Monterrey,1,Monterrey,25.67503858,-100.3280489,2014-12
CONSULTORIO DENTAL SANCHEZ,621211,Consultorios dentales del sector privado,0 a 5 personas,64800,19,NUEVO LEON,39,Monterrey,1,Monterrey,25.66655213,-100.2844603,2010-07
CONSULTORIO DENTAL SANTA CRUZ,621211,Consultorios dentales del sector privado,0 a 5 personas,66400,19,NUEVO LEON,46,San NicolÃ¡s de los Garza,1,San NicolÃ¡s de los Garza,25.75462372,-100.295202,2014-12
CONSULTORIO DENTAL SANTA MONICA,621211,Consultorios dentales del sector privado,0 a 5 personas,67280,19,NUEVO LEON,31,JuÃ¡rez,45,Jardines de la Silla (Jardines),25.62369454,-100.1746514,2014-12
CONSULTORIO DENTAL SEGOVIANO,621211,Consultorios dentales del sector privado,0 a 5 personas,67117,19,NUEVO LEON,26,Guadalupe,1,Guadalupe,25.6619894,-100.1996712,2019-11
CONSULTORIO DENTAL SHINE,621211,Consultorios dentales del sector privado,0 a 5 personas,67190,19,NUEVO LEON,26,Guadalupe,1,Guadalupe,25.65750754,-100.1816469,2019-11
CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,0 a 5 personas,66612,19,NUEVO LEON,6,Apodaca,1,Ciudad Apodaca,25.79891014,-100.2399188,2019-11
CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,0 a 5 personas,66430,19,NUEVO LEON,46,San NicolÃ¡s de los Garza,1,San NicolÃ¡s de los Garza,25.75303689,-100.2820502,2014-12
CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,0 a 5 personas,67194,19,NUEVO LEON,26,Guadalupe,1,Guadalupe,25.64997633,-100.2035017,2019-11
CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,0 a 5 personas,67114,19,NUEVO LEON,26,Guadalupe,1,Guadalupe,25.7222725,-100.1813991,2010-07
CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,0 a 5 personas,66220,19,NUEVO LEON,19,San Pedro Garza GarcÃ­a,1,San Pedro Garza GarcÃ­a,25.65303312,-100.3610332,2010-07
CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,0 a 5 personas,66147,19,NUEVO LEON,48,Santa Catarina,1,Ciudad Santa Catarina,25.68108728,-100.4289835,2019-11
CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,0 a 5 personas,66368,19,NUEVO LEON,48,Santa Catarina,1,Ciudad Santa Catarina,25.69777886,-100.4650431,2019-11
CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,0 a 5 personas,64560,19,NUEVO LEON,39,Monterrey,1,Monterrey,25.69142591,-100.2779482,2014-12
CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,0 a 5 personas,64140,19,NUEVO LEON,39,Monterrey,1,Monterrey,25.73832362,-100.3577864,2010-07
CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,0 a 5 personas,66061,19,NUEVO LEON,21,General Escobedo,1,Ciudad General Escobedo,25.80774187,-100.3673026,2019-11
CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,0 a 5 personas,66073,19,NUEVO LEON,21,General Escobedo,1,Ciudad General Escobedo,25.77533339,-100.3327976,2019-11
CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,0 a 5 personas,66050,19,NUEVO LEON,21,General Escobedo,1,Ciudad General Escobedo,25.80657501,-100.3240356,2010-07
CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,0 a 5 personas,66437,19,NUEVO LEON,46,San NicolÃ¡s de los Garza,1,San NicolÃ¡s de los Garza,25.75671984,-100.2544984,2019-11
CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,0 a 5 personas,67485,19,NUEVO LEON,9,Cadereyta JimÃ©nez,1,Cadereyta JimÃ©nez,25.57862219,-100.0155271,2019-11
CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,0 a 5 personas,64530,19,NUEVO LEON,39,Monterrey,1,Monterrey,25.69714604,-100.2893911,2019-11
CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,0 a 5 personas,67200,19,NUEVO LEON,26,Guadalupe,1,Guadalupe,25.66645157,-100.1370026,2010-07
CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,0 a 5 personas,64250,19,NUEVO LEON,39,Monterrey,1,Monterrey,25.72907933,-100.3355246,2019-11
CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,0 a 5 personas,64460,19,NUEVO LEON,39,Monterrey,1,Monterrey,25.70234993,-100.3484026,2019-11
CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,0 a 5 personas,64460,19,NUEVO LEON,39,Monterrey,1,Monterrey,25.70018814,-100.3438722,2019-11
CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,0 a 5 personas,67116,19,NUEVO LEON,26,Guadalupe,1,Guadalupe,25.69639062,-100.1899264,2019-11
CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,0 a 5 personas,67115,19,NUEVO LEON,26,Guadalupe,1,Guadalupe,25.70044395,-100.1868117,2010-07
CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,0 a 5 personas,64344,19,NUEVO LEON,39,Monterrey,1,Monterrey,25.73227186,-100.3941472,2014-12
CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,0 a 5 personas,64040,19,NUEVO LEON,39,Monterrey,1,Monterrey,25.67396081,-100.336132,2019-11
CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,0 a 5 personas,64100,19,NUEVO LEON,39,Monterrey,1,Monterrey,25.7542806,-100.3748354,2010-07
CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,0 a 5 personas,67900,19,NUEVO LEON,14,Doctor Arroyo,1,Doctor Arroyo,23.66987924,-100.178173,2014-12
CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,0 a 5 personas,67190,19,NUEVO LEON,26,Guadalupe,1,Guadalupe,25.65750146,-100.2073618,2014-12
CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,0 a 5 personas,67300,19,NUEVO LEON,49,Santiago,1,Santiago,25.4066944,-100.1348251,2010-07
CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,0 a 5 personas,64118,19,NUEVO LEON,39,Monterrey,1,Monterrey,25.73701935,-100.3762198,2010-07
CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,0 a 5 personas,65200,19,NUEVO LEON,44,Sabinas Hidalgo,1,Ciudad Sabinas Hidalgo,26.50183589,-100.1801627,2010-07
CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,0 a 5 personas,65200,19,NUEVO LEON,44,Sabinas Hidalgo,1,Ciudad Sabinas Hidalgo,26.50917691,-100.1761308,2010-07
CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,0 a 5 personas,65200,19,NUEVO LEON,44,Sabinas Hidalgo,1,Ciudad Sabinas Hidalgo,26.50823346,-100.1761158,2014-12
CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,0 a 5 personas,65200,19,NUEVO LEON,44,Sabinas Hidalgo,1,Ciudad Sabinas Hidalgo,26.50704644,-100.1790595,2010-07
CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,0 a 5 personas,64710,19,NUEVO LEON,39,Monterrey,1,Monterrey,25.66827763,-100.3537728,2014-12
CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,0 a 5 personas,64860,19,NUEVO LEON,39,Monterrey,1,Monterrey,25.64073162,-100.2810202,2010-07
CONSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,0 a 5 personas,66444,19,NUEVO LEON,46,San NicolÃ¡s de los Garza,1,San NicolÃ¡s de los Garza,25.73369628,-100.2662975,2010-07
